Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
hovu, PRJNA608272, SRR11153166, control, nitrogen-excess, 1, 28mMNH4NO3, T.0, Golden-Promise, shoot, D.0, G.0, single
hovu, PRJNA608272, SRR11153167, treated, nitrogen-excess, 1, 280mMNH4NO3, T.0, Golden-Promise, shoot, D.0, G.0, single
hovu, PRJNA608272, SRR11153168, control, nitrogen-excess, 1, 28mMNH4NO3, T.0, Golden-Promise, root, D.0, G.0, single
hovu, PRJNA608272, SRR11153169, treated, nitrogen-excess, 1, 280mMNH4NO3, T.0, Golden-Promise, root, D.0, G.0, single
hovu, PRJNA608272, SRR11153170, control, nitrogen-excess, 2, 28mMNH4NO3, T.0, Golden-Promise, shoot, D.0, G.0, single
hovu, PRJNA608272, SRR11153171, control, nitrogen-excess, 2, 28mMNH4NO3, T.0, Golden-Promise, root, D.0, G.0, single
hovu, PRJNA608272, SRR11153172, treated, nitrogen-excess, 2, 280mMNH4NO3, T.0, Golden-Promise, shoot, D.0, G.0, single
hovu, PRJNA608272, SRR11153173, treated, nitrogen-excess, 2, 280mMNH4NO3, T.0, Golden-Promise, root, D.0, G.0, single
hovu, PRJNA608272, SRR11153174, control, nitrogen-excess, 3, 28mMNH4NO3, T.0, Golden-Promise, shoot, D.0, G.0, single
hovu, PRJNA608272, SRR11153175, control, nitrogen-excess, 3, 28mMNH4NO3, T.0, Golden-Promise, root, D.0, G.0, single
hovu, PRJNA608272, SRR11153176, treated, nitrogen-excess, 3, 280mMNH4NO3, T.0, Golden-Promise, shoot, D.0, G.0, single
hovu, PRJNA608272, SRR11153177, treated, nitrogen-excess, 3, 280mMNH4NO3, T.0, Golden-Promise, root, D.0, G.0, single
