Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
soly, PRJNA764425, SRR15960130, treated, tylcv, 3, L.0, 29d, TY-1, leaves, D.0, G.R, single
soly, PRJNA764425, SRR15960131, treated, tylcv, 2, L.0, 29d, TY-1, leaves, D.0, G.R, single
soly, PRJNA764425, SRR15960132, control, tylcv, 2, L.0, 29d, Moneymaker, leaves, D.0, G.S, single
soly, PRJNA764425, SRR15960133, control, tylcv, 1, L.0, 29d, Moneymaker, leaves, D.0, G.S, single
soly, PRJNA764425, SRR15960134, treated, tylcv, 1, L.0, 29d, TY-1, leaves, D.0, G.R, single
soly, PRJNA764425, SRR15960135, treated, tylcv, 3, L.0, 29d, Moneymaker, leaves, D.0, G.S, single
soly, PRJNA764425, SRR15960136, treated, tylcv, 2, L.0, 29d, Moneymaker, leaves, D.0, G.S, single
soly, PRJNA764425, SRR15960137, treated, tylcv, 1, L.0, 29d, Moneymaker, leaves, D.0, G.S, single
soly, PRJNA764425, SRR15960138, control, tylcv, 3, L.0, 29d, TY-1, leaves, D.0, G.R, single
soly, PRJNA764425, SRR15960139, control, tylcv, 2, L.0, 29d, TY-1, leaves, D.0, G.R, single
soly, PRJNA764425, SRR15960140, control, tylcv, 1, L.0, 29d, TY-1, leaves, D.0, G.R, single
soly, PRJNA764425, SRR15960141, control, tylcv, 3, L.0, 29d, Moneymaker, leaves, D.0, G.S, single
