Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
cusa, PRJNA285071, SRR2045586, treated, pseudoperonospora-cubensis, 1, L.0, 1d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045587, treated, pseudoperonospora-cubensis, 2, L.0, 1d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045694, treated, pseudoperonospora-cubensis, 1, L.0, 2d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045714, treated, pseudoperonospora-cubensis, 2, L.0, 2d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045729, treated, pseudoperonospora-cubensis, 1, L.0, 3d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045731, treated, pseudoperonospora-cubensis, 2, L.0, 3d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045884, treated, pseudoperonospora-cubensis, 1, L.0, 4d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045885, treated, pseudoperonospora-cubensis, 2, L.0, 4d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045886, treated, pseudoperonospora-cubensis, 1, L.0, 6d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045887, control, pseudoperonospora-cubensis, 1, L.0, 0d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045888, control, pseudoperonospora-cubensis, 2, L.0, 0d, Vlaspik, leaves, 4w, G.S, single
cusa, PRJNA285071, SRR2045889, treated, pseudoperonospora-cubensis, 1, L.0, 1d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045890, treated, pseudoperonospora-cubensis, 2, L.0, 1d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045891, treated, pseudoperonospora-cubensis, 1, L.0, 2d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045892, treated, pseudoperonospora-cubensis, 2, L.0, 2d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045893, treated, pseudoperonospora-cubensis, 1, L.0, 3d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045894, treated, pseudoperonospora-cubensis, 2, L.0, 3d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045895, treated, pseudoperonospora-cubensis, 1, L.0, 4d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045896, treated, pseudoperonospora-cubensis, 2, L.0, 4d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045897, treated, pseudoperonospora-cubensis, 1, L.0, 6d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045898, treated, pseudoperonospora-cubensis, 2, L.0, 6d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045900, control, pseudoperonospora-cubensis, 1, L.0, 0d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045901, control, pseudoperonospora-cubensis, 2, L.0, 0d, PI197088, leaves, 4w, G.R, single
cusa, PRJNA285071, SRR2045996, treated, pseudoperonospora-cubensis, 2, L.0, 6d, Vlaspik, leaves, 4w, G.S, single
