Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
pavi, PRJNA445445, SRR6885602, treated, drought, 1, L.0, T.0, Alamos-4X, root, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6885603, treated, drought, 2, L.0, T.0, Alamos-4X, root, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6885604, control, drought, 1, L.0, T.0, Alamos-4X, root, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6885605, control, drought, 2, L.0, T.0, Alamos-4X, root, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6890523, treated, drought, 1, L.0, T.0, Alamos-4X, stem, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6890524, treated, drought, 2, L.0, T.0, Alamos-4X, stem, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6890525, control, drought, 1, L.0, T.0, Alamos-4X, stem, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6890526, control, drought, 2, L.0, T.0, Alamos-4X, stem, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6890527, treated, drought, 1, L.0, T.0, Alamos-4X, leaves, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6890528, treated, drought, 2, L.0, T.0, Alamos-4X, leaves, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6890529, control, drought, 1, L.0, T.0, Alamos-4X, leaves, three-leaf-stage, G.0, single
pavi, PRJNA445445, SRR6890530, control, drought, 2, L.0, T.0, Alamos-4X, leaves, three-leaf-stage, G.0, single
