Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
cume, PRJNA741881, SRR14943715, treated, cold&short-day, 1, 20ºC//16h//light-14ºC//8h//dark&28ºC//8h//light-20ºC//16h//dark, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943716, treated, cold&salt&short-day, 3, 20ºC//16h//light-14ºC//8h//dark&200mM&20ºC//16h//light-14ºC//8h//dark&28ºC//8h//light-20ºC//16h//dark, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943717, treated, cold&salt&short-day, 2, 20ºC//16h//light-14ºC//8h//dark&200mM&20ºC//16h//light-14ºC//8h//dark&28ºC//8h//light-20ºC//16h//dark, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943718, treated, cold&salt&short-day, 1, 20ºC//16h//light-14ºC//8h//dark&200mM&20ºC//16h//light-14ºC//8h//dark&28ºC//8h//light-20ºC//16h//dark, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943719, treated, cold&salt, 3, 20ºC//16h//light-14ºC//8h//dark&200mM, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943720, treated, cold&salt, 2, 20ºC//16h//light-14ºC//8h//dark&200mM, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943721, treated, cold&salt, 1, 20ºC//16h//light-14ºC//8h//dark&200mM, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943722, treated, drought&salt, 3, L.0&200mM, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943723, treated, drought&salt, 2, L.0&200mM, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943724, treated, cold&drought, 3, 20ºC//16h//light-14ºC//8h//dark&L.0, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943725, treated, drought&salt, 1, L.0&200mM, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943726, treated, drought&monosporascus, 3, L.0&1000CFUs, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943727, treated, drought&monosporascus, 2, L.0&1000CFUs, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943728, treated, drought&monosporascus, 1, L.0&1000CFUs, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943729, control, cold&short-day:cold&salt:cold&salt&short-day:drought&salt:drought&monosporascus:cold&drought, 2, L.0, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943730, control, cold&short-day:cold&salt:cold&salt&short-day:drought&salt:drought&monosporascus:cold&drought, 3, L.0, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943732, control, cold&short-day:cold&salt:cold&salt&short-day:drought&salt:drought&monosporascus:cold&drought, 1, L.0, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943733, treated, cold&short-day, 3, 20ºC//16h//light-14ºC//8h//dark&28ºC//8h//light-20ºC//16h//dark, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943734, treated, cold&short-day, 2, 20ºC//16h//light-14ºC//8h//dark&28ºC//8h//light-20ºC//16h//dark, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943735, treated, cold&drought, 2, 20ºC//16h//light-14ºC//8h//dark&L.0, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
cume, PRJNA741881, SRR14943736, treated, cold&drought, 1, 20ºC//16h//light-14ºC//8h//dark&L.0, T.0, PielDeSapo, leaves, 15d-post-emergence, G.0, single
