Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
mesa, PRJNA356808, SRR5091894, treated, drought, 3, L.0, T.0, Aohan, leaves, seedling, G.0, single
mesa, PRJNA356808, SRR5091895, control, drought, 1, L.0, T.0, Aohan, leaves, seedling, G.0, single
mesa, PRJNA356808, SRR5091896, control, drought, 2, L.0, T.0, Aohan, leaves, seedling, G.0, single
mesa, PRJNA356808, SRR5091897, treated, drought, 2, L.0, T.0, Aohan, leaves, seedling, G.0, single
mesa, PRJNA356808, SRR5091898, control, drought, 3, L.0, T.0, Aohan, leaves, seedling, G.0, single
mesa, PRJNA356808, SRR5091899, treated, drought, 2, L.0, T.0, Aohan, root, seedling, G.0, single
mesa, PRJNA356808, SRR5091900, treated, drought, 1, L.0, T.0, Aohan, leaves, seedling, G.0, single
mesa, PRJNA356808, SRR5091901, control, drought, 3, L.0, T.0, Aohan, root, seedling, G.0, single
mesa, PRJNA356808, SRR5091902, control, drought, 1, L.0, T.0, Aohan, root, seedling, G.0, single
mesa, PRJNA356808, SRR5091903, treated, drought, 3, L.0, T.0, Aohan, root, seedling, G.0, single
mesa, PRJNA356808, SRR5091904, control, drought, 2, L.0, T.0, Aohan, root, seedling, G.0, single
mesa, PRJNA356808, SRR5091905, treated, drought, 1, L.0, T.0, Aohan, root, seedling, G.0, single
