Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
cume, PRJNA551387, sample47, treated, agrobacterium, 2, L.0, 4d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample48, treated, agrobacterium, 3, L.0, 4d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample49, control, agrobacterium:cold:drought:hsvd:monosporascus:salt:short-day, 1, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample50, control, agrobacterium:cold:drought:hsvd:monosporascus:salt:short-day, 2, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample51, control, agrobacterium:cold:drought:hsvd:monosporascus:salt:short-day, 3, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample52, control, agrobacterium:cold:drought:hsvd:monosporascus:salt:short-day, 4, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample53, treated, cold, 1, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample54, treated, cold, 2, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample55, treated, cold, 3, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample56, treated, drought, 1, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample57, treated, drought, 2, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample58, treated, drought, 3, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample59, treated, salt, 1, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample60, treated, salt, 2, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample61, treated, salt, 3, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample62, treated, short-day, 1, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample63, treated, short-day, 2, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample64, treated, short-day, 3, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample65, treated, hsvd, 1, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample66, treated, hsvd, 2, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample67, treated, hsvd, 3, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample68, treated, monosporascus, 1, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample69, treated, monosporascus, 2, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample70, treated, monosporascus, 3, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample71, treated, agrobacterium, 1, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
cume, PRJNA551387, sample72, treated, agrobacterium, 2, L.0, 11d, PielDeSapo, leaves, D.0, G.0, single
