Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
hovu, PRJNA607205, SRR11098929, treated, pi-deficiency, 1, 9mgP/kgsoil, T.0, CV.0, shoot, 23d, G.0, single
hovu, PRJNA607205, SRR11098930, treated, pi-deficiency, 2, 9mgP/kgsoil, T.0, CV.0, shoot, 23d, G.0, single
hovu, PRJNA607205, SRR11098931, treated, pi-deficiency, 3, 9mgP/kgsoil, T.0, CV.0, shoot, 23d, G.0, single
hovu, PRJNA607205, SRR11098932, control, pi-deficiency, 1, 60mgP/kgsoil, T.0, CV.0, shoot, 23d, G.0, single
hovu, PRJNA607205, SRR11098933, control, pi-deficiency, 2, 60mgP/kgsoil, T.0, CV.0, shoot, 23d, G.0, single
hovu, PRJNA607205, SRR11098934, control, pi-deficiency, 3, 60mgP/kgsoil, T.0, CV.0, shoot, 23d, G.0, single
hovu, PRJNA607205, SRR11098935, treated, pi-deficiency, 1, 9mgP/kgsoil, T.0, CV.0, root, 23d, G.0, single
hovu, PRJNA607205, SRR11098936, treated, pi-deficiency, 2, 9mgP/kgsoil, T.0, CV.0, root, 23d, G.0, single
hovu, PRJNA607205, SRR11098937, treated, pi-deficiency, 3, 9mgP/kgsoil, T.0, CV.0, root, 23d, G.0, single
hovu, PRJNA607205, SRR11098938, control, pi-deficiency, 1, 60mgP/kgsoil, T.0, CV.0, root, 23d, G.0, single
hovu, PRJNA607205, SRR11098939, control, pi-deficiency, 2, 60mgP/kgsoil, T.0, CV.0, root, 23d, G.0, single
hovu, PRJNA607205, SRR11098940, control, pi-deficiency, 3, 60mgP/kgsoil, T.0, CV.0, root, 23d, G.0, single
