Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
sahy, PRJNA793396, SRR17406419, treated, srmv, 1, L.0, T.0, FN39, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406420, control, srmv, 3, L.0, T.0, FN39, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406421, control, srmv, 2, L.0, T.0, FN39, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406422, control, srmv, 1, L.0, T.0, FN39, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406423, treated, srmv, 3, L.0, T.0, ROC22, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406424, treated, srmv, 2, L.0, T.0, ROC22, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406425, treated, srmv, 1, L.0, T.0, ROC22, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406426, control, srmv, 3, L.0, T.0, ROC22, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406427, treated, srmv, 2, L.0, T.0, FN39, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406428, control, srmv, 2, L.0, T.0, ROC22, leaves, 6-to-8-leaf-stage, G.0, single
sahy, PRJNA793396, SRR17406429, control, srmv, 1, L.0, T.0, ROC22, leaves, 6-to-8-leaf-stage, G.0, single
